timestamp,value_CVS,value_CRM,value_GOOG,value_UPS,value_IBM,value_AMZN,value_KO,value_FB,value_AAPL,value_PFE
2015-04-08 20:07:53,4,9,38.0,3,6,59.0,11.0,14.0,64,0
2015-04-08 20:12:53,1,8,18.0,3,1,52.0,8.0,13.0,78,0
2015-04-08 20:17:53,0,12,26.0,1,7,46.0,10.0,29.0,90,1
2015-04-08 20:22:53,3,11,14.0,0,2,39.0,5.0,14.0,110,2
2015-04-08 20:27:53,0,7,28.0,3,6,61.0,9.0,31.0,72,3
2015-04-08 20:32:53,0,9,21.0,2,3,72.0,5.0,31.0,212,2
2015-04-08 20:37:53,2,15,18.0,1,6,64.0,4.0,20.0,106,2
2015-04-08 20:42:53,0,8,21.0,5,10,70.0,6.0,15.0,202,1
2015-04-08 20:47:53,3,5,26.0,2,13,60.0,9.0,22.0,506,2
2015-04-08 20:52:53,0,4,31.0,1,13,63.0,9.0,30.0,170,0
2015-04-08 20:57:53,0,10,33.0,3,10,60.0,8.0,28.0,156,0
2015-04-08 21:02:53,0,6,23.0,3,7,56.0,6.0,28.0,109,4
2015-04-08 21:07:53,0,22,25.0,3,6,64.0,4.0,24.0,99,1
2015-04-08 21:12:53,1,23,21.0,4,10,58.0,6.0,17.0,84,1
2015-04-08 21:17:53,0,21,22.0,0,2,81.0,4.0,17.0,97,0
2015-04-08 21:22:53,0,18,26.0,4,8,81.0,5.0,16.0,87,1
2015-04-08 21:27:53,0,19,23.0,2,5,67.0,8.0,14.0,71,3
2015-04-08 21:32:53,1,13,28.0,3,8,92.0,3.0,35.0,85,2
2015-04-08 21:37:53,1,3,17.0,2,7,82.0,8.0,37.0,82,1
2015-04-08 21:42:53,0,1,30.0,1,5,77.0,7.0,22.0,77,1
2015-04-08 21:47:53,0,1,18.0,4,2,57.0,8.0,13.0,55,2
2015-04-08 21:52:53,2,4,17.0,2,1,64.0,2.0,21.0,61,1
2015-04-08 21:57:53,3,4,16.0,3,4,114.0,9.0,30.0,94,0
2015-04-08 22:02:53,1,3,18.0,6,4,49.0,9.0,23.0,92,1
2015-04-08 22:07:53,0,6,15.0,3,6,44.0,9.0,34.0,76,1
2015-04-08 22:12:53,1,10,24.0,2,4,60.0,10.0,14.0,60,3
2015-04-08 22:17:53,0,6,18.0,2,1,48.0,6.0,27.0,67,2
2015-04-08 22:22:53,0,4,10.0,1,6,53.0,12.0,17.0,55,2
2015-04-08 22:27:53,1,7,20.0,3,4,59.0,7.0,15.0,83,1
2015-04-08 22:32:53,1,5,22.0,4,4,51.0,5.0,19.0,80,0
2015-04-08 22:37:53,1,2,15.0,3,16,50.0,13.0,15.0,62,2
2015-04-08 22:42:53,1,2,20.0,7,2,35.0,13.0,15.0,74,0
2015-04-08 22:47:53,1,3,14.0,2,2,51.0,4.0,16.0,65,0
2015-04-08 22:52:53,0,8,18.0,3,3,62.0,7.0,19.0,73,2
2015-04-08 22:57:53,1,8,56.0,0,3,55.0,3.0,26.0,88,2
2015-04-08 23:02:53,0,0,34.0,2,3,43.0,1.0,16.0,67,0
2015-04-08 23:07:53,0,8,26.0,2,2,49.0,4.0,12.0,53,1
2015-04-08 23:12:53,0,3,19.0,0,3,44.0,9.0,6.0,48,0
2015-04-08 23:17:53,0,1,19.0,1,1,48.0,5.0,21.0,57,2
2015-04-08 23:22:53,0,0,21.0,4,4,67.0,33.0,10.0,61,0
2015-04-08 23:27:53,1,3,17.0,2,5,60.0,47.0,25.0,59,0
2015-04-08 23:32:53,4,0,27.0,4,1,41.0,15.0,14.0,55,2
2015-04-08 23:37:53,0,6,17.0,4,2,66.0,11.0,17.0,84,2
2015-04-08 23:42:53,1,3,15.0,3,5,106.0,704.0,14.0,61,2
2015-04-08 23:47:53,1,9,14.0,2,3,97.0,96.0,15.0,82,3
2015-04-08 23:52:53,1,7,18.0,4,4,72.0,21.0,20.0,48,1
2015-04-08 23:57:53,0,2,12.0,2,0,66.0,19.0,14.0,85,3
2015-04-09 00:02:53,0,3,22.0,1,4,76.0,20.0,18.0,61,0
2015-04-09 00:07:53,0,6,12.0,4,0,55.0,15.0,12.0,57,1
2015-04-09 00:12:53,0,9,17.0,1,2,59.0,4.0,17.0,116,2
2015-04-09 00:17:53,1,1,15.0,5,2,43.0,11.0,10.0,120,1
2015-04-09 00:22:53,0,5,20.0,6,4,59.0,7.0,7.0,74,0
2015-04-09 00:27:53,1,5,21.0,2,2,265.0,3.0,5.0,79,1
2015-04-09 00:32:53,2,1,22.0,3,1,170.0,37.0,13.0,128,0
2015-04-09 00:37:53,0,7,13.0,3,2,127.0,113.0,11.0,84,0
2015-04-09 00:42:53,0,3,23.0,2,2,148.0,9.0,14.0,84,1
2015-04-09 00:47:53,0,7,16.0,2,3,128.0,14.0,14.0,86,0
2015-04-09 00:52:53,0,3,28.0,0,3,126.0,11.0,11.0,40,0
2015-04-09 00:57:53,0,7,20.0,2,3,80.0,9.0,11.0,90,0
2015-04-09 01:02:53,2,6,18.0,0,5,67.0,6.0,8.0,106,2
2015-04-09 01:07:53,1,5,13.0,0,4,90.0,8.0,12.0,82,1
2015-04-09 01:12:53,1,1,24.0,0,2,100.0,6.0,8.0,110,0
2015-04-09 01:17:53,1,1,21.0,6,0,101.0,4.0,6.0,99,0
2015-04-09 01:22:53,1,4,20.0,1,3,75.0,7.0,4.0,86,1
2015-04-09 01:27:53,1,7,18.0,1,3,66.0,3.0,13.0,59,3
2015-04-09 01:32:53,0,4,13.0,6,0,70.0,6.0,4.0,110,2
2015-04-09 01:37:53,0,0,15.0,1,0,76.0,6.0,12.0,62,1
2015-04-09 01:42:53,2,4,18.0,4,1,76.0,2.0,12.0,47,0
2015-04-09 01:47:53,1,3,22.0,0,2,85.0,3.0,12.0,48,1
2015-04-09 01:52:53,2,5,18.0,3,6,64.0,4.0,13.0,377,3
2015-04-09 01:57:53,0,1,19.0,0,6,54.0,15.0,13.0,144,0
2015-04-09 02:02:53,1,1,16.0,1,1,50.0,6.0,10.0,113,1
2015-04-09 02:07:53,0,1,11.0,0,0,38.0,11.0,13.0,65,0
2015-04-09 02:12:53,0,1,22.0,2,2,60.0,5.0,4.0,90,1
2015-04-09 02:17:53,0,4,16.0,1,2,50.0,2.0,11.0,101,0
2015-04-09 02:22:53,0,2,15.0,4,0,39.0,9.0,7.0,59,0
2015-04-09 02:27:53,0,4,27.0,1,0,81.0,5.0,11.0,52,1
2015-04-09 02:32:53,0,1,3.0,2,0,50.0,2.0,16.0,68,0
2015-04-09 02:37:53,0,3,11.0,3,2,56.0,4.0,12.0,52,1
2015-04-09 02:42:53,0,3,14.0,1,0,93.0,8.0,13.0,66,0
2015-04-09 02:47:53,1,2,6.0,2,1,70.0,5.0,19.0,58,0
2015-04-09 02:52:53,0,2,31.0,2,1,45.0,7.0,29.0,66,0
2015-04-09 02:57:53,1,4,33.0,1,1,62.0,7.0,21.0,62,1
2015-04-09 03:02:53,0,1,35.0,1,0,59.0,4.0,14.0,42,1
2015-04-09 03:07:53,0,1,23.0,0,0,60.0,3.0,16.0,56,0
2015-04-09 03:12:53,0,0,16.0,2,4,55.0,3.0,25.0,49,1
2015-04-09 03:17:53,0,0,11.0,0,0,56.0,8.0,12.0,54,0
2015-04-09 03:22:53,1,0,11.0,1,3,57.0,2.0,19.0,66,2
2015-04-09 03:27:53,1,1,15.0,0,4,53.0,5.0,12.0,69,0
2015-04-09 03:32:53,0,1,16.0,1,1,58.0,3.0,10.0,33,0
2015-04-09 03:37:53,0,0,13.0,0,4,76.0,9.0,12.0,40,0
2015-04-09 03:42:53,0,0,12.0,0,0,67.0,10.0,12.0,25,2
2015-04-09 03:47:53,0,1,17.0,1,12,37.0,10.0,9.0,50,2
2015-04-09 03:52:53,1,0,13.0,0,4,53.0,6.0,18.0,68,3
2015-04-09 03:57:53,0,0,8.0,2,1,41.0,4.0,17.0,34,1
2015-04-09 04:02:53,0,0,7.0,5,2,47.0,3.0,17.0,41,0
2015-04-09 04:07:53,0,1,13.0,2,0,340.0,8.0,6.0,68,2
2015-04-09 04:12:53,0,2,13.0,0,0,49.0,4.0,11.0,54,1
2015-04-09 04:17:53,0,1,13.0,0,1,34.0,16.0,12.0,45,0
2015-04-09 04:22:53,0,3,10.0,0,0,32.0,13.0,9.0,46,0
2015-04-09 04:27:53,0,1,15.0,0,1,47.0,4.0,24.0,37,0
2015-04-09 04:32:53,0,3,8.0,0,0,27.0,6.0,11.0,35,0
2015-04-09 04:37:53,0,0,9.0,1,0,35.0,10.0,10.0,54,0
2015-04-09 04:42:53,0,0,13.0,2,0,49.0,13.0,6.0,45,0
2015-04-09 04:47:53,0,3,17.0,1,2,42.0,2.0,11.0,52,0
2015-04-09 04:52:53,0,3,17.0,1,2,33.0,6.0,11.0,30,0
2015-04-09 04:57:53,0,1,12.0,0,0,33.0,5.0,9.0,45,0
2015-04-09 05:02:53,0,1,12.0,0,3,32.0,5.0,12.0,22,1
2015-04-09 05:07:53,0,1,10.0,0,2,106.0,5.0,8.0,21,0
2015-04-09 05:12:53,0,0,13.0,0,0,20.0,5.0,7.0,33,2
2015-04-09 05:17:53,0,2,7.0,1,0,33.0,4.0,7.0,54,1
2015-04-09 05:22:53,0,1,15.0,0,0,28.0,2.0,13.0,31,0
2015-04-09 05:27:53,0,1,17.0,0,7,20.0,6.0,4.0,38,0
2015-04-09 05:32:53,0,0,15.0,0,1,26.0,4.0,5.0,35,0
2015-04-09 05:37:53,0,1,30.0,1,2,41.0,5.0,9.0,37,0
2015-04-09 05:42:53,0,0,16.0,3,4,37.0,5.0,14.0,44,0
2015-04-09 05:47:53,0,1,3.0,2,3,35.0,6.0,13.0,30,1
2015-04-09 05:52:53,0,3,13.0,0,4,22.0,6.0,12.0,33,1
2015-04-09 05:57:53,0,2,15.0,0,5,29.0,5.0,18.0,32,0
2015-04-09 06:02:53,0,0,8.0,1,1,31.0,4.0,5.0,31,0
2015-04-09 06:07:53,0,2,11.0,0,0,23.0,4.0,16.0,33,0
2015-04-09 06:12:53,0,2,11.0,1,0,39.0,2.0,9.0,44,0
2015-04-09 06:17:53,0,1,14.0,0,1,35.0,6.0,9.0,30,0
2015-04-09 06:22:53,0,0,16.0,0,2,25.0,4.0,4.0,21,1
2015-04-09 06:27:53,0,0,13.0,0,2,39.0,11.0,13.0,31,0
2015-04-09 06:32:53,1,2,5.0,0,2,32.0,2.0,8.0,20,0
2015-04-09 06:37:53,0,0,8.0,1,0,37.0,1.0,13.0,14,1
2015-04-09 06:42:53,0,0,10.0,2,1,25.0,4.0,11.0,22,0
2015-04-09 06:47:53,0,0,6.0,2,2,20.0,9.0,7.0,43,0
2015-04-09 06:52:53,0,1,17.0,2,1,30.0,3.0,14.0,33,1
2015-04-09 06:57:53,1,2,16.0,0,4,45.0,11.0,15.0,48,0
2015-04-09 07:02:53,0,1,10.0,0,2,58.0,3.0,8.0,22,0
2015-04-09 07:07:53,0,0,5.0,1,6,40.0,4.0,6.0,20,0
2015-04-09 07:12:53,0,1,17.0,0,4,24.0,11.0,17.0,19,1
2015-04-09 07:17:53,0,1,17.0,3,3,37.0,4.0,12.0,17,0
2015-04-09 07:22:53,0,3,25.0,0,2,39.0,3.0,11.0,16,0
2015-04-09 07:27:53,0,2,17.0,0,4,96.0,3.0,11.0,22,0
2015-04-09 07:32:53,0,3,13.0,0,0,38.0,11.0,15.0,21,0
2015-04-09 07:37:53,0,5,7.0,0,4,29.0,3.0,11.0,17,0
2015-04-09 07:42:53,0,3,20.0,0,1,36.0,4.0,12.0,15,0
2015-04-09 07:47:53,0,2,9.0,0,1,18.0,4.0,11.0,23,0
2015-04-09 07:52:53,0,3,19.0,0,2,24.0,3.0,9.0,18,1
2015-04-09 07:57:53,1,4,12.0,0,2,27.0,7.0,14.0,35,0
2015-04-09 08:02:53,0,2,18.0,1,2,32.0,9.0,13.0,20,0
2015-04-09 08:07:53,0,3,17.0,0,3,47.0,10.0,24.0,15,0
2015-04-09 08:12:53,0,5,12.0,1,3,28.0,9.0,15.0,11,1
2015-04-09 08:17:53,0,2,16.0,0,3,24.0,8.0,14.0,10,1
2015-04-09 08:22:53,1,3,9.0,1,1,23.0,9.0,20.0,9,1
2015-04-09 08:27:53,0,0,9.0,0,2,31.0,11.0,25.0,21,1
2015-04-09 08:32:53,0,0,16.0,0,2,20.0,9.0,10.0,24,0
2015-04-09 08:37:53,0,2,10.0,1,6,28.0,10.0,22.0,19,0
2015-04-09 08:42:53,0,1,14.0,0,4,100.0,5.0,8.0,16,0
2015-04-09 08:47:53,1,2,21.0,0,3,31.0,8.0,18.0,18,0
2015-04-09 08:52:53,0,1,23.0,1,1,40.0,9.0,5.0,20,0
2015-04-09 08:57:53,1,7,16.0,1,1,32.0,13.0,19.0,105,1
2015-04-09 09:02:53,1,2,17.0,0,3,42.0,8.0,9.0,48,0
2015-04-09 09:07:53,0,0,13.0,1,3,29.0,9.0,19.0,17,0
2015-04-09 09:12:53,0,4,12.0,1,3,29.0,4.0,21.0,15,0
2015-04-09 09:17:53,0,0,14.0,1,1,46.0,5.0,12.0,19,0
2015-04-09 09:22:53,0,2,7.0,3,1,21.0,3.0,10.0,27,0
2015-04-09 09:27:53,0,0,11.0,0,1,32.0,9.0,8.0,7,0
2015-04-09 09:32:53,0,3,6.0,0,3,30.0,7.0,15.0,9,1
2015-04-09 09:37:53,0,5,11.0,0,1,29.0,4.0,13.0,25,0
2015-04-09 09:42:53,0,1,14.0,0,0,57.0,7.0,9.0,19,1
2015-04-09 09:47:53,0,3,9.0,0,5,47.0,6.0,14.0,12,1
2015-04-09 09:52:53,0,2,9.0,0,6,36.0,3.0,11.0,21,1
2015-04-09 09:57:53,0,5,17.0,83,7,75.0,5.0,14.0,32,1
2015-04-09 10:02:53,0,7,8.0,197,2,42.0,7.0,16.0,12,0
2015-04-09 10:07:53,0,3,7.0,186,2,43.0,5.0,8.0,22,1
2015-04-09 10:12:53,0,2,19.0,219,2,42.0,7.0,19.0,21,1
2015-04-09 10:17:53,0,2,10.0,163,4,25.0,10.0,4.0,25,0
2015-04-09 10:22:53,1,1,13.0,82,1,42.0,9.0,11.0,12,0
2015-04-09 10:27:53,1,1,13.0,29,0,37.0,3.0,15.0,21,0
2015-04-09 10:32:53,1,2,6.0,6,1,45.0,2.0,13.0,26,0
2015-04-09 10:37:53,0,0,14.0,1,1,49.0,2.0,6.0,33,1
2015-04-09 10:42:53,0,1,10.0,0,1,58.0,9.0,19.0,18,0
2015-04-09 10:47:53,1,1,11.0,0,0,47.0,0.0,14.0,18,1
2015-04-09 10:52:53,0,5,11.0,2,2,44.0,4.0,13.0,27,1
2015-04-09 10:57:53,0,2,17.0,0,10,46.0,8.0,19.0,27,2
2015-04-09 11:02:53,1,4,10.0,1,2,40.0,12.0,13.0,19,1
2015-04-09 11:07:53,0,2,11.0,0,1,58.0,5.0,10.0,34,2
2015-04-09 11:12:53,1,1,23.0,1,1,53.0,14.0,13.0,29,1
2015-04-09 11:17:53,1,2,24.0,4,2,35.0,10.0,11.0,27,0
2015-04-09 11:22:53,0,1,14.0,2,3,43.0,5.0,8.0,39,1
2015-04-09 11:27:53,0,1,10.0,2,4,62.0,9.0,16.0,34,0
2015-04-09 11:32:53,0,5,6.0,0,3,71.0,11.0,15.0,39,0
2015-04-09 11:37:53,0,4,12.0,0,4,53.0,4.0,21.0,29,1
2015-04-09 11:42:53,0,1,11.0,2,4,77.0,4.0,19.0,40,0
2015-04-09 11:47:53,0,0,11.0,0,2,71.0,8.0,11.0,24,0
2015-04-09 11:52:53,0,0,10.0,0,4,97.0,6.0,14.0,29,0
2015-04-09 11:57:53,0,10,18.0,4,5,69.0,9.0,17.0,34,6
2015-04-09 12:02:53,2,9,22.0,6,10,93.0,13.0,19.0,62,3
2015-04-09 12:07:53,1,6,16.0,3,0,51.0,2.0,13.0,38,2
2015-04-09 12:12:53,0,4,15.0,1,1,58.0,12.0,12.0,39,0
2015-04-09 12:17:53,0,5,16.0,0,4,50.0,15.0,15.0,33,0
2015-04-09 12:22:53,4,4,21.0,1,4,54.0,12.0,18.0,28,3
2015-04-09 12:27:53,0,9,11.0,0,3,45.0,10.0,16.0,42,3
2015-04-09 12:32:53,0,7,13.0,4,3,39.0,5.0,21.0,22,4
2015-04-09 12:37:53,1,8,17.0,6,3,52.0,6.0,15.0,64,0
2015-04-09 12:42:53,0,4,12.0,14,5,43.0,8.0,15.0,59,2
2015-04-09 12:47:53,0,8,17.0,11,7,34.0,7.0,23.0,40,1
2015-04-09 12:52:53,3,6,27.0,7,12,51.0,8.0,39.0,44,1
2015-04-09 12:57:53,0,8,17.0,8,7,81.0,10.0,31.0,49,1
2015-04-09 13:02:53,5,4,37.0,10,6,48.0,2.0,35.0,51,3
2015-04-09 13:07:53,0,6,27.0,6,7,49.0,10.0,18.0,41,2
2015-04-09 13:12:53,0,9,52.0,7,6,70.0,9.0,20.0,50,0
2015-04-09 13:17:53,1,3,25.0,6,6,58.0,4.0,20.0,57,0
2015-04-09 13:22:53,2,5,23.0,5,5,77.0,13.0,23.0,42,2
2015-04-09 13:27:53,1,13,26.0,6,11,82.0,7.0,17.0,61,0
2015-04-09 13:32:53,1,14,18.0,6,14,78.0,9.0,28.0,43,1
2015-04-09 13:37:53,0,18,18.0,3,7,60.0,5.0,20.0,62,0
2015-04-09 13:42:53,0,21,13.0,3,4,63.0,9.0,19.0,61,7
2015-04-09 13:47:53,0,8,15.0,3,3,45.0,3.0,23.0,65,4
2015-04-09 13:52:53,3,11,12.0,3,8,66.0,13.0,22.0,68,3
2015-04-09 13:57:53,1,24,14.0,2,9,71.0,13.0,50.0,140,1
2015-04-09 14:02:53,0,23,30.0,3,7,73.0,5.0,33.0,128,4
2015-04-09 14:07:53,1,22,24.0,5,9,82.0,7.0,25.0,87,3
2015-04-09 14:12:53,0,28,34.0,1,12,64.0,10.0,18.0,83,3
2015-04-09 14:17:53,0,15,36.0,1,21,63.0,7.0,22.0,76,4
2015-04-09 14:22:53,0,21,33.0,4,10,64.0,11.0,26.0,67,0
2015-04-09 14:27:53,0,25,31.0,1,13,74.0,13.0,47.0,77,3
2015-04-09 14:32:53,0,16,18.0,3,6,86.0,7.0,34.0,56,9
2015-04-09 14:37:53,0,32,16.0,3,6,84.0,12.0,29.0,62,4
2015-04-09 14:42:53,0,21,33.0,2,6,80.0,10.0,39.0,76,2
2015-04-09 14:47:53,3,17,22.0,4,3,54.0,12.0,29.0,88,0
2015-04-09 14:52:53,3,13,22.0,4,10,61.0,6.0,15.0,66,4
2015-04-09 14:57:53,2,18,33.0,4,12,81.0,12.0,77.0,58,6
2015-04-09 15:02:53,3,27,27.0,2,15,57.0,15.0,34.0,57,3
2015-04-09 15:07:53,0,23,26.0,2,17,61.0,12.0,37.0,66,2
2015-04-09 15:12:53,1,13,25.0,3,20,61.0,10.0,20.0,52,2
2015-04-09 15:17:53,1,17,14.0,2,13,75.0,12.0,34.0,51,0
2015-04-09 15:22:53,2,12,20.0,4,24,61.0,6.0,36.0,53,1
2015-04-09 15:27:53,0,10,22.0,1,9,56.0,7.0,26.0,69,0
2015-04-09 15:32:53,0,10,22.0,3,16,35.0,4.0,26.0,59,5
2015-04-09 15:37:53,0,8,27.0,9,18,61.0,14.0,24.0,57,9
2015-04-09 15:42:53,0,4,40.0,1,10,63.0,4.0,28.0,45,5
2015-04-09 15:47:53,1,8,25.0,1,9,55.0,7.0,19.0,63,6
2015-04-09 15:52:53,1,12,35.0,0,5,73.0,15.0,33.0,43,6
2015-04-09 15:57:53,0,8,31.0,1,8,66.0,12.0,31.0,55,1
2015-04-09 16:02:53,0,8,26.0,6,15,67.0,14.0,30.0,43,1
2015-04-09 16:07:53,0,7,40.0,2,1,82.0,10.0,25.0,39,0
2015-04-09 16:12:53,0,7,19.0,1,7,98.0,15.0,33.0,47,2
2015-04-09 16:17:53,1,8,28.0,3,11,111.0,2.0,33.0,51,1
2015-04-09 16:22:53,0,13,25.0,1,19,75.0,10.0,36.0,92,2
2015-04-09 16:27:53,2,12,28.0,12,14,91.0,14.0,35.0,95,2
2015-04-09 16:32:53,2,12,16.0,2,14,74.0,14.0,18.0,62,1
2015-04-09 16:37:53,3,11,13.0,3,9,66.0,6.0,23.0,77,1
2015-04-09 16:42:53,2,14,17.0,4,13,68.0,10.0,24.0,74,1
2015-04-09 16:47:53,0,19,36.0,6,10,74.0,16.0,29.0,263,0
2015-04-09 16:52:53,0,12,23.0,2,12,100.0,7.0,21.0,110,0
2015-04-09 16:57:53,0,8,36.0,2,12,88.0,10.0,41.0,91,0
2015-04-09 17:02:53,2,11,27.0,5,14,96.0,5.0,23.0,83,1
2015-04-09 17:07:53,1,8,24.0,9,4,63.0,7.0,29.0,95,1
2015-04-09 17:12:53,0,11,15.0,6,6,48.0,15.0,39.0,191,0
2015-04-09 17:17:53,0,12,19.0,8,6,70.0,6.0,27.0,102,0
2015-04-09 17:22:53,0,4,29.0,2,7,41.0,9.0,36.0,84,0
2015-04-09 17:27:53,0,6,37.0,2,7,58.0,8.0,36.0,100,0
2015-04-09 17:32:53,2,8,23.0,2,5,59.0,7.0,66.0,96,0
2015-04-09 17:37:53,0,6,26.0,3,5,38.0,5.0,40.0,84,0
2015-04-09 17:42:53,0,20,20.0,6,4,68.0,6.0,54.0,62,2
2015-04-09 17:47:53,0,9,23.0,5,7,54.0,2.0,30.0,55,3
2015-04-09 17:52:53,0,10,16.0,4,8,69.0,11.0,79.0,61,0
2015-04-09 17:57:53,2,6,20.0,5,12,62.0,8.0,140.0,86,0
2015-04-09 18:02:53,0,8,21.0,4,13,53.0,8.0,103.0,77,4
2015-04-09 18:07:53,0,14,26.0,2,10,55.0,9.0,87.0,59,3
2015-04-09 18:12:53,1,12,23.0,1,12,53.0,15.0,58.0,94,1
2015-04-09 18:17:53,0,9,23.0,11,8,60.0,2.0,51.0,58,0
2015-04-09 18:22:53,0,8,14.0,5,13,53.0,3.0,31.0,63,0
2015-04-09 18:27:53,0,7,29.0,7,11,52.0,17.0,37.0,81,0
2015-04-09 18:32:53,0,8,22.0,3,6,65.0,5.0,35.0,45,2
2015-04-09 18:37:53,0,8,29.0,7,8,76.0,14.0,57.0,57,1
2015-04-09 18:42:53,0,7,26.0,4,11,191.0,14.0,53.0,69,2
2015-04-09 18:47:53,0,8,39.0,6,7,281.0,5.0,49.0,72,0
2015-04-09 18:52:53,1,5,22.0,1,6,150.0,4.0,35.0,57,1
2015-04-09 18:57:53,1,9,25.0,3,7,144.0,7.0,43.0,90,0
2015-04-09 19:02:53,0,11,33.0,10,14,116.0,7.0,46.0,135,2
2015-04-09 19:07:53,0,20,28.0,4,6,98.0,6.0,43.0,65,4
2015-04-09 19:12:53,1,8,15.0,11,8,67.0,6.0,31.0,79,0
2015-04-09 19:17:53,0,7,23.0,7,10,114.0,4.0,40.0,84,0
2015-04-09 19:22:53,0,10,17.0,3,7,106.0,9.0,26.0,63,0
2015-04-09 19:27:53,1,8,21.0,2,11,96.0,4.0,34.0,128,2
2015-04-09 19:32:53,0,10,23.0,7,8,84.0,8.0,44.0,88,3
2015-04-09 19:37:53,0,4,18.0,4,10,76.0,9.0,32.0,70,0
2015-04-09 19:42:53,3,4,13.0,4,8,70.0,3.0,27.0,74,1
2015-04-09 19:47:53,0,3,17.0,2,8,96.0,6.0,23.0,46,0
2015-04-09 19:52:53,2,4,21.0,18,3,90.0,13.0,23.0,46,1
2015-04-09 19:57:53,1,11,25.0,10,10,91.0,18.0,33.0,65,3
2015-04-09 20:02:53,2,6,51.0,11,6,58.0,24.0,25.0,60,1
2015-04-09 20:07:53,2,15,39.0,8,10,140.0,18.0,27.0,49,3
2015-04-09 20:12:53,1,7,45.0,6,12,65.0,23.0,29.0,61,3
2015-04-09 20:17:53,3,10,22.0,8,5,49.0,26.0,27.0,61,5
2015-04-09 20:22:53,1,7,27.0,4,6,58.0,63.0,30.0,55,2
2015-04-09 20:27:53,1,6,19.0,7,9,97.0,34.0,31.0,88,2
2015-04-09 20:32:53,5,7,32.0,9,3,72.0,33.0,19.0,73,1
2015-04-09 20:37:53,1,6,22.0,12,13,90.0,29.0,32.0,54,0
2015-04-09 20:42:53,3,3,27.0,6,6,60.0,39.0,23.0,48,2
2015-04-09 20:47:53,3,1,20.0,7,6,79.0,42.0,18.0,45,5
2015-04-09 20:52:53,1,7,23.0,6,4,70.0,50.0,13.0,54,0
2015-04-09 20:57:53,0,4,24.0,4,5,78.0,55.0,21.0,64,3
2015-04-09 21:02:53,1,6,12.0,1,8,61.0,49.0,18.0,41,1
2015-04-09 21:07:53,1,9,17.0,4,15,79.0,40.0,26.0,44,0
2015-04-09 21:12:53,1,8,26.0,4,10,61.0,52.0,18.0,41,0
2015-04-09 21:17:53,1,9,8.0,4,11,73.0,55.0,15.0,45,1
2015-04-09 21:22:53,1,12,20.0,9,13,89.0,59.0,19.0,48,1
2015-04-09 21:27:53,0,12,28.0,3,12,86.0,79.0,25.0,52,1
2015-04-09 21:32:53,0,18,33.0,5,10,75.0,76.0,25.0,47,1
2015-04-09 21:37:53,1,4,46.0,6,6,83.0,72.0,13.0,44,0
2015-04-09 21:42:53,0,5,20.0,2,5,70.0,54.0,31.0,56,1
2015-04-09 21:47:53,1,4,14.0,8,9,92.0,49.0,18.0,38,0
2015-04-09 21:52:53,2,3,11.0,2,6,73.0,40.0,18.0,41,0
2015-04-09 21:57:53,1,6,16.0,4,15,69.0,37.0,20.0,63,0
2015-04-09 22:02:53,3,2,24.0,4,3,83.0,42.0,20.0,43,1
2015-04-09 22:07:53,0,10,32.0,2,3,80.0,49.0,26.0,50,1
2015-04-09 22:12:53,1,5,44.0,5,8,55.0,58.0,26.0,44,1
2015-04-09 22:17:53,0,6,24.0,5,6,79.0,30.0,16.0,49,0
2015-04-09 22:22:53,1,3,22.0,5,3,69.0,45.0,23.0,50,1
2015-04-09 22:27:53,3,4,14.0,0,6,51.0,41.0,32.0,50,1
2015-04-09 22:32:53,1,5,22.0,2,3,49.0,56.0,22.0,73,0
2015-04-09 22:37:53,0,8,22.0,3,6,54.0,102.0,13.0,80,0
2015-04-09 22:42:53,0,2,19.0,6,3,66.0,136.0,21.0,62,1
2015-04-09 22:47:53,1,1,22.0,10,7,56.0,81.0,11.0,53,0
2015-04-09 22:52:53,0,4,17.0,5,7,65.0,30.0,15.0,44,1
2015-04-09 22:57:53,0,1,15.0,6,6,65.0,39.0,15.0,64,4
2015-04-09 23:02:53,0,5,17.0,2,4,55.0,42.0,16.0,42,0
2015-04-09 23:07:53,2,3,20.0,5,5,50.0,23.0,11.0,48,1
2015-04-09 23:12:53,2,2,8.0,0,6,50.0,31.0,6.0,48,0
2015-04-09 23:17:53,1,3,24.0,5,3,49.0,23.0,17.0,40,1
2015-04-09 23:22:53,0,1,26.0,4,4,53.0,15.0,8.0,51,0
2015-04-09 23:27:53,0,3,15.0,6,4,89.0,38.0,24.0,43,1
2015-04-09 23:32:53,0,0,15.0,4,6,44.0,29.0,16.0,96,0
2015-04-09 23:37:53,0,5,12.0,2,4,55.0,20.0,18.0,63,1
2015-04-09 23:42:53,0,3,12.0,2,4,61.0,22.0,15.0,64,0
2015-04-09 23:47:53,1,4,8.0,3,4,49.0,19.0,13.0,52,0
2015-04-09 23:52:53,0,1,14.0,4,2,52.0,14.0,10.0,60,0
2015-04-09 23:57:53,0,2,17.0,1,3,44.0,16.0,17.0,54,0
2015-04-10 00:02:53,0,2,18.0,2,4,54.0,18.0,19.0,109,0
2015-04-10 00:07:53,0,5,36.0,2,5,66.0,27.0,42.0,71,2
2015-04-10 00:12:53,0,10,21.0,3,2,48.0,23.0,15.0,56,0
2015-04-10 00:17:53,0,4,18.0,5,1,46.0,36.0,24.0,54,1
